ID;S1_Temp;S2_Temp;S3_Temp;S4_Temp;S1_Light;S2_Light;S3_Light;S4_Light;S1_Sound;S2_Sound;S3_Sound;S4_Sound;S5_CO2;S5_CO2_Slope;S6_PIR;S7_PIR;Room_Occupancy_Count
3626;2538;2538~2544;2500~2506;2550~2556;0;0;0;0;7;4~5;5~6;8;365~370;-300000~-80769;0;0;0
3627;2506~2513;2500~2506;2456~2463;2513;5~6;6;29~30;20;7~8;4~5;5~6;8;345;0;0;0;0
3628;2538;2531~2538;2481~2488;2569~2581;0;0;0;0;6~7;4~5;5~6;5~6;360~365;-200000~0;0;0;0
3629;2506~2513;2506;2450~2456;2519;0;0;0;0;7~8;4~5;5;9~10;345;0;0;0;0
3630;2575~2600;2581~2613;2544~2569;2581~2613;0;0;0;0;6~7;6~11;5~13;6~9;735~930;-3042307~-150000;0;0;0
3631;2613~2631;2581~2638;2575~2588;2631;117~149;19~235;184~186;7~10;40~82;35~54;59~138;11~52;705~1055;-730769~2750000;0~1;0~1;2
3632;2531~2538;2538~2544;2494~2506;2550~2581;0;0;0;0;8;4~5;7;8~11;355~370;0~34615;0;0;0
3633;2538;2538~2544;2500~2506;2594;0;0;0;0;7~8;6;6;9~11;350~355;-173076~0;0;0;0
3634;2575~2588;2575;2538~2544;2594~2606;0;0;0;0;6~7;4~5;5~6;6~7;665~750;-2446153~-2153846;0;0;0
3635;2538;2538;2500;2550~2581;0;0;0;0;8;5;5~6;10~11;355~360;0;0;0;0
3636;2569~2588;2569~2575;2531~2550;2588~2606;0;0;0;0;6~7;5;7;6~7;630~780;-2442307~-2211538;0;0;0
3637;2544;2544;2513~2519;2600~2613;0;0;0;0;7;5;6;11;350~355;-61538~0;0;0;0
3638;2506~2513;2506~2513;2463;2538~2550;6~7;7;35~36;22~23;6~9;6~7;6~7;6~7;360;-34615~15384;0;0;0
3639;2581~2588;2594~2613;2575~2581;2588~2631;3~14;3~17;13~81;11~50;8~21;7~18;11~37;8~15;685~760;-1923076~3219230;0~1;0~1;3
3640;2606~2619;2706~2719;2594~2606;2625~2631;163~165;254~257;272~279;72~74;9~43;7~22;7~77;7~12;875~975;1107692~2176923;0~1;0~1;3
3641;2538;2538~2544;2506;2550~2556;0;0;0;0;7;5;5~6;9;370;-46153~0;0;0;0
3642;2513~2519;2519;2475;2519~2525;0;0;0;0;8;4~5;5~6;9;345;0;0;0;0
3643;2519~2531;2488~2500;2469~2481;2563~2569;122~124;35~36;58~60;44~45;40~94;5~19;6~21;6~14;410~445;719230~1234615;0~1;0;1
3644;2519~2525;2525;2500~2506;2575~2581;15~16;18~19;68~71;49~51;7~10;4~5;6~7;9~10;355;0;0;0;0
3645;2519;2525;2469;2550~2556;0;0;0;0;6~7;4~5;6;5~8;360;-80769~0;0;0;0
3646;2500~2506;2500~2506;2456~2463;2538~2544;7;7~8;36~39;24~26;7~14;4~10;7~17;5~10;355~360;-180769~46153;0;0;0
3647;2531~2538;2538~2544;2494;2581;0;0;0;0;7;4~5;5~6;9~10;355;0;0;0;0
3648;2569;2563~2575;2531~2538;2581~2588;0;0;0;0;7;5;6;6~7;615~655;-2684615~-2326923;0;0;0
3649;2500~2506;2500~2506;2444~2456;2506~2531;3~4;3~5;17~23;12~15;8;4~5;7~8;5~9;350~360;0~50000;0;0;0
3650;2544~2575;2544~2575;2525~2538;2569~2606;0;0;0;0;9~20;7~33;8~37;7~13;350~665;-3103846~-23076;0;0;0
3651;2581~2594;2588~2694;2550~2569;2631~2638;13~14;14~16;69~80;48~49;7;5;6~7;6~7;595~610;-3734615~-488461;0;0;0
3652;2519;2525;2481~2488;2538;0;0;0;0;7;4~5;5~6;9~10;345;0;0;0;0
3653;2544~2563;2525~2538;2500~2513;2588~2594;122~123;35~37;65~69;46~49;63~119;28~41;13~35;12~18;360~375;0~307692;0~1;0;1
3654;2506~2513;2506~2513;2444~2456;2538~2544;0;0;1~3;1~2;6~7;4~5;5~6;5~6;355;-61538~19230;0;0;0
3655;2506;2506;2450~2456;2513;1;1;8~10;5~6;7~8;4~6;5~6;7~8;345;0;0;0;0
3656;2581~2594;2588~2700;2550~2569;2631;13~14;14~16;69~80;49~51;7;6~9;6~9;7;570~645;-3107692~276923;0;0;0
3657;2513;2513;2456~2463;2525~2531;0;0;0;0;7~8;4;5~6;7~8;345;0;0;0;0
3658;2519~2531;2488~2519;2469~2500;2563~2588;14~124;17~36;57~65;44~45;7~28;5~26;5~21;6~11;355~445;0~1234615;0;0;1
3659;2506;2500~2506;2444~2463;2506~2531;5;5;26~29;18~20;7~8;5;6;6~9;350~360;0;0;0;0
3660;2569;2569;2531;2588~2594;0;0;0;0;6~7;5;5~6;6~7;595~605;-2896153~-1988461;0;0;0
3661;2513;2513;2469~2475;2575~2581;10;12;49;34~35;7~8;4~5;6;9~11;355;0;0;0;0
3662;2506;2513;2456;2538~2550;4~5;4~5;19~24;13~16;6~7;4~5;5~7;6;360;-34615~7692;0;0;0
3663;2556;2556;2525;2569;0;0;0;0;7;4~5;5~6;8~9;510~520;-2265384~-1953846;0;0;0
3664;2544;2544;2500;2569~2581;0;0;0;0;6~7;5;5~6;6;380;-300000~-276923;0;0;0
3665;2513~2525;2513~2519;2456~2463;2550~2556;0;0;0;0;8~9;5;5~6;5~6;360;0~46153;0;0;0
3666;2531~2538;2538;2500;2544~2550;0;0;0;0;7;4~5;5~6;8;355~360;-288461~-219230;0;0;0
3667;2531~2538;2538~2544;2494;2581;0;0;0;0;7;4~5;5~6;9~10;355;0;0;0;0
3668;2619;2575;2575~2581;2631~2644;114~115;24;177~180;10~11;34~104;5~124;7~365;6~81;745~770;1169230~1311538;0~1;1;2
3669;2531~2538;2531;2488;2569~2575;0;0;0;0;8;4~5;6;9~10;355;0;0;0;0
3670;2531~2538;2531~2544;2519~2538;2594~2619;15~16;19~20;71~73;51~52;7~8;4~5;5~6;9~10;355;0;0;0;0
3671;2550~2556;2550~2556;2506~2519;2556~2581;0;0;0;0;8~9;4~5;5~6;7~8;390~490;-2103846~-415384;0;0;0
3672;2519~2525;2519;2500;2581;16~17;19~20;71~75;51~53;7~8;4~9;6;9~11;355;0;0;0;0
3673;2519;2525;2481~2488;2525~2531;0;0;0;0;6~7;4~5;6;9;345;0;0;0;0
3674;2519~2525;2525~2531;2475~2488;2544~2556;0;0;0;0;6~7;4~5;5~6;5~8;345~360;-34615~0;0;0;0
3675;2544;2544;2525;2619;0~1;0~1;0~7;0~5;7~9;4~5;6;9~10;350;0;0;0;0
3676;2519;2525;2481~2488;2525~2531;0;0;0;0;6~7;4~5;6;9;345;0;0;0;0
3677;2575~2581;2581~2594;2544~2556;2581~2588;0;0;0;0;8;4~5;5~6;9;715~750;-2103846~-1423076;0;0;0
3678;2506~2513;2506~2513;2450~2456;2513~2519;0;0;0;0;7~8;4~5;5;7~8;345;0;0;0;0
3679;2506~2513;2506;2463;2513;5~6;6~7;29~32;20~21;8;4~5;5~6;9~10;345;0;0;0;0
3680;2531;2531~2538;2500;2544~2550;0;0;0;0;8;4~5;5~6;8~9;355;-292307~0;0;0;0
3681;2500~2506;2506;2444;2531;0;0;0;0;7~8;4~5;5~6;5~6;355;-19230~0;0;0;0
3682;2531~2538;2531~2538;2481~2488;2569~2581;0;0;0;0;8;4~5;5~6;11~12;355;0;0;0;0
3683;2544~2575;2538~2556;2494~2519;2588~2606;124~156;39~249;71~74;52~54;65~153;17~124;20~38;14~30;380~500;161538~2457692;0~1;0~1;2
3684;2513~2519;2519;2463;2538~2544;0;0;0;0;7;4~5;5~6;9~12;350~355;-65384~57692;0;0;0
3685;2538;2538;2488;2569~2575;0;0;0;0;6~7;4~5;6;5~6;370~375;-246153~0;0;0;0
3686;2519;2525;2475;2525;0;0;0;0;7;5;5~6;9;345;0;0;0;0
3687;2500~2506;2500~2506;2456;2538~2544;7;7~8;36~38;24~25;7~8;4~5;5~6;10~11;355;-192307~0;0;0;0
3688;2581~2588;2588~2606;2575;2588~2631;4~14;4~17;27~81;14~50;7~10;5~6;6~7;5~9;635~695;-2380769~2707692;0~1;0~1;0
3689;2531~2538;2538;2494;2550~2575;0;0;0;0;7;4~5;6;9;350~355;-280769~0;0;0;0
3690;2513~2519;2525;2475~2481;2531;0;0;0;0;6~7;5;5~6;8;345;0;0;0;0
3691;2625~2631;2656~2669;2594~2606;2638~2644;150;235~236;159~180;10;13~56;27~140;104~312;22~46;1065~1170;2161538~2934615;0~1;0~1;3
3692;2619~2625;2613~2625;2594~2600;2625~2631;114~115;19;180~181;7;39~218;6~17;46~105;6~16;1025~1040;-261538~680769;0;0;2
3693;2531~2538;2538~2544;2494~2506;2550~2581;0;0;0;0;8;4~5;7;8~11;355~370;0~34615;0;0;0
3694;2538;2538~2544;2500~2506;2581;0;0;0;0;7;5;5~6;9~11;355;0;0;0;0
3695;2519~2531;2525~2538;2469~2475;2550~2563;0;0;0;0;6~7;5;7;5~6;365;-65384~-11538;0;0;0
3696;2544;2538~2544;2488~2494;2575;0;0;0;0;6~7;4~5;5~6;6;365~370;-30769~0;0;0;0
3697;2500~2506;2500~2506;2463;2544;7~8;8;37~39;24~26;7~8;4~5;5~6;10;355;0;0;0;0
3698;2531;2531~2538;2494;2538~2544;0;0;0;0;7;4~5;5~6;9~10;345~355;-184615~-42307;0;0;0
3699;2606~2613;2569~2575;2556;2631~2638;116~117;26~27;42~170;24~26;8~104;5~57;6~65;6~28;605~625;326923~938461;0~1;0~1;1
3700;2531~2538;2538;2525~2531;2600~2606;18;22;78~80;56~57;7;5~6;6~7;9~10;355;0;0;0;0
3701;2544~2550;2538~2556;2488~2494;2575~2581;155~157;236~239;68~71;53~55;17~351;35~56;11~32;7~19;450~500;303846~1996153;0~1;0~1;2
3702;2513;2519;2456~2463;2544;0;0;0;0;6~7;5;5~6;6;355~360;3846~30769;0;0;0
3703;2544;2544~2550;2538~2544;2613;5~6;5~8;27~35;19~24;7~8;5;5~7;9~11;350~355;-238461~-30769;0;0;0
3704;2538;2538~2544;2494;2569;0;0;0;0;6~7;4~5;6;6~7;365~370;0~38461;0;0;0
3705;2531;2538;2488;2569~2581;0;0;0;0;7;5;5~6;9~11;355;0;0;0;0
3706;2506~2513;2506~2513;2463;2538;6;6;32~33;21~23;8;4~5;6~8;9~11;350;0;0;0;0
3707;2531~2538;2531~2538;2494;2575~2581;0;0;0;0;8;4~5;5~6;10~11;355;0;0;0;0
3708;2531;2531;2475~2481;2569~2575;0;0;0;0;6~7;6;7;6~10;355~365;-134615~19230;0;0;0
3709;2544~2556;2544~2556;2506~2513;2588~2606;0;0;0;0;7~8;6;7;6~11;350~415;-1192307~-30769;0;0;0
3710;2506~2513;2500~2513;2444~2456;2538~2544;0;0;4~6;3~5;6~7;5;5~6;5~7;355~360;-42307~176923;0;0;0
3711;2625;2588~2650;2588~2594;2638;149;236~238;179~180;11;34~160;9~195;22~271;9~79;830~880;938461~2415384;0~1;0~1;3
3712;2563~2569;2538;2519;2600;124~125;40;75~76;54;8~109;5~22;5~10;6~13;380;88461~253846;0;0;1
3713;2506~2519;2506~2519;2444~2463;2538~2544;0;0;0;0;8~9;5;5~6;5~6;355~360;-84615~3846;0;0;0
3714;2506;2513;2444~2450;2513~2525;0;0;0;0;7~8;4~5;5~6;5~6;355~360;-157692~-23076;0;0;0
3715;2519;2519;2469;2550~2556;0;0;0;0;8~11;4~5;5~6;5~6;360~365;-103846~15384;0;0;0
3716;2544;2538~2544;2494;2556~2575;0;0;0;0;6~7;4~5;7;5~6;365~370;-153846~-23076;0;0;0
3717;2544~2550;2544;2506~2513;2600;0;0;0;0;7~8;4~5;5~6;9~10;350~355;-80769~-38461;0;0;0
3718;2538;2538~2544;2500~2506;2544~2556;0;0;0;0;8~51;4~5;5~6;8~9;360~365;-296153~-253846;0;0;0
3719;2519~2525;2525;2463~2469;2544~2550;0;0;0;0;8;5;5~6;10;355;0;0;0;0
3720;2588~2594;2606~2619;2575~2588;2594;133~147;216~232;170~175;19~25;9~18;31~90;7~45;8~60;770~840;826923~1838461;0~1;0~1;2
3721;2550;2544~2550;2519;2563;0;0;0;0;7;4~5;5~6;8~10;390~425;-1226923~-280769;0;0;0
3722;2619~2625;2600~2613;2581~2588;2631;149~150;236~237;185~187;11;54~302;11~36;6~107;6~37;775~810;1153846~3096153;0~1;0~1;3
3723;2581~2588;2688~2694;2550~2556;2625~2631;12~14;13~14;61~68;45~49;19~161;17~54;14~76;10~44;525~540;-3930769~465384;0~1;0~1;0
3724;2544;2544;2519;2600~2606;0;0;0;0;7~8;5;7;9~10;350~355;3846~211538;0;0;0
3725;2519~2525;2525;2469;2544~2550;0;0;0;0;7;4~5;5~6;9~10;355;0;0;0;0
3726;2513;2513;2475~2481;2575;10;11;49;34~35;7~8;5~6;5~6;6~10;355~360;0~192307;0;0;0
3727;2606~2613;2569~2575;2556;2631~2638;116~117;26~27;42~170;24~26;8~104;5~57;6~65;6~28;605~625;326923~938461;0~1;0~1;1
3728;2513~2519;2513;2450~2456;2544~2550;0;0;0;0;6~7;6;5~7;5~7;355~360;-176923~107692;0;0;0
3729;2525;2525;2469;2556;0;0;0;0;6~7;5;5~6;7;360;0;0;0;0
3730;2506;2500~2506;2444;2531;4~5;5;23~24;15~16;7~8;5;5~6;5~6;360;73076~150000;0;0;0
3731;2619;2575;2575~2581;2631~2644;114~115;24;177~179;10~11;8~16;5~13;5~24;6~11;745~775;1153846~1361538;0;0~1;2
3732;2513~2519;2513~2519;2456~2463;2538~2556;0;0;0;0;8;4~5;7;7~10;355~360;-61538~130769;0;0;0
3733;2544;2544;2544;2613;9~10;11~12;46~51;34~37;7~8;5~9;5~7;9~11;355;0;0;0;0
3734;2525~2538;2531~2538;2494;2544~2581;0;0;0;0;8~9;6;5~6;8~11;345~355;-80769~0;0;0;0
3735;2544;2544;2488~2500;2575~2581;0;0;0;0;6~7;5;6;6;365~380;-261538~-119230;0;0;0
3736;2500~2506;2506;2444;2538;0;0;4~6;3~4;8;5;6~7;6~7;355;-38461~0;0;0;0
3737;2506~2513;2506;2450~2456;2519;0;0;0;0;7~8;4~5;5;9~10;345;0;0;0;0
3738;2519;2525;2481~2488;2525~2531;0;0;0;0;6~7;4~5;6;9;345;0;0;0;0
3739;2531~2538;2538~2544;2494;2581;0;0;0;0;7;4~5;5~6;9~10;355;0;0;0;0
3740;2506~2513;2506~2513;2450~2456;2513~2519;0;0;0;0;7~8;4~5;5;7~8;345;0;0;0;0
3741;2500~2506;2500~2506;2456~2463;2525~2531;7~8;7~9;35~43;24~29;9~12;5~9;6~9;5~10;355~360;-215384~61538;0;0;0
3742;2506~2513;2506;2456;2519;0;0;0;0;7~8;4~5;6;9~10;345;0;0;0;0
3743;2519~2525;2525~2531;2475~2481;2531;0;0;0;0;8;4~5;5~6;8~9;345;0;0;0;0
3744;2538;2531~2544;2481~2488;2569~2575;0;0;0;0;6~7;4~5;7;6;365;-84615~0;0;0;0
3745;2506;2506;2450~2456;2519;1~2;1~2;6~12;4~7;7~8;4~5;5~6;8;345;0;0;0;0
3746;2519;2513~2519;2469~2475;2531;0;0;0;0;8;4;6;9;345;0;0;0;0
3747;2500~2506;2506~2513;2456~2463;2525~2531;6;6~7;34~35;22~23;7~8;4~5;6;5~6;355~360;-46153~0;0;0;0
3748;2588~2600;2581~2606;2556~2569;2588~2619;0;0;0;0;7;4~5;5~6;7~10;805~970;-2438461~-976923;0;0;0
3749;2544;2544;2506~2513;2594~2606;0;0;0;0;7~8;6;5~6;9~10;350~355;57692~138461;0;0;0
3750;2513~2519;2513~2519;2469;2525;0;0;0;0;8;4;5;9;345;0;0;0;0
3751;2625~2638;2644~2806;2594~2613;2638~2644;142~148;227~235;172~178;10;24~57;26~98;6~51;10~93;890~1265;1161538~4653846;0~1;0~1;3
3752;2588~2594;2606~2619;2575~2588;2594;133~147;216~232;170~175;19~25;9~18;31~90;7~45;8~60;770~840;826923~1838461;0~1;0~1;2
3753;2538;2544;2506;2588~2594;0;0;0;0;7~8;4~5;7;10~11;355;7692~226923;0;0;0
3754;2544;2544;2519;2600~2606;0;0;0;0;7~8;5;7;9~10;350~355;3846~211538;0;0;0
3755;2531~2538;2531~2538;2494;2575~2581;0;0;0;0;8;4~5;5~6;10~11;355;0;0;0;0
3756;2613;2581~2588;2556~2563;2631~2638;118;24~28;193~205;14~25;53~107;56~86;22~297;22~69;565~615;103846~2123076;0~1;0~1;2
3757;2550~2556;2556;2513;2588;0;0;0;0;7~8;4~5;5~6;6;420~440;-1230769~-1080769;0;0;0
3758;2531;2525~2531;2469~2475;2556~2563;0;0;0;0;6~7;4~5;5~6;5~8;360;-46153~0;0;0;0
3759;2500~2506;2506~2513;2456~2463;2525~2531;6;6~7;34~35;22~23;7~8;4~5;6;5~6;355~360;-46153~0;0;0;0
3760;2519;2519;2469;2544~2556;0;0;0;0;7;4~5;6;9~11;355;0;0;0;0
3761;2506~2513;2506;2450~2456;2513~2519;2;2~3;13~14;8~9;7~9;4~5;5~6;8;345;0;0;0;0
3762;2544;2538~2544;2494~2500;2550~2569;0;0;0;0;6~7;4~5;6;7~8;370~385;-153846~0;0;0;0
3763;2519~2531;2525~2531;2469~2488;2538~2563;0;0;0;0;6~7;6;7;6~10;345~365;-42307~0;0;0;0
3764;2506;2513;2456;2538~2550;4~5;4~5;19~24;13~16;6~7;4~5;5~7;6;360;-34615~7692;0;0;0
3765;2538;2538;2494~2500;2588;0;0;0;0;7;4~5;5~6;6~10;355~375;-276923~0;0;0;0
3766;2544~2588;2544~2575;2525~2544;2575~2613;0;0;0;0;6~7;6~8;5~6;7~10;350~740;-2896153~0;0;0;0
3767;2606~2619;2638~2688;2588~2613;2638~2644;19~20;23~24;99~101;60~62;7~8;4~5;6;6~7;890~975;-2688461~650000;0;0;0
3768;2519~2531;2525~2538;2469~2475;2550~2563;0;0;0;0;6~7;5;7;5~6;365;-65384~-11538;0;0;0
3769;2519;2519;2469;2550~2556;0;0;0;0;8~11;4~5;5~6;5~6;360~365;-103846~15384;0;0;0
3770;2544~2550;2544;2525~2538;2606~2613;1~3;1~3;6~17;5~12;7~8;5;5~6;9~11;350;-15384~0;0;0;0
3771;2513;2513~2519;2456~2463;2525~2531;0;0;0;0;7~8;4~5;6;9~10;345~355;-57692~0;0;0;0
3772;2550~2563;2588~2631;2538~2550;2563~2575;9~10;10~13;51~57;31~35;37~73;21~51;13~98;9~16;370~380;0~1200000;0~1;0~1;3
3773;2538;2531~2538;2481~2488;2569~2581;0;0;0;0;6~7;4~5;5~6;5~6;360~365;-200000~0;0;0;0
3774;2588~2613;2588~2713;2531~2569;2625~2638;120~160;34~249;71~77;45~59;56~268;25~87;12~56;7~45;480~645;-2092307~2907692;0~1;0~1;2
3775;2519;2513~2519;2469~2475;2531;0;0;0;0;8;4;6;9;345;0;0;0;0
3776;2506~2513;2506~2513;2469;2544~2556;9;10;45;29~30;7~8;5;6~7;5~10;355~360;-65384~69230;0;0;0
3777;2506~2513;2500~2506;2456~2463;2513;5~6;6;29~30;20;7~8;4~5;5~6;8;345;0;0;0;0
3778;2538;2538;2500;2550~2556;0;0;0;0;6~7;4~5;5~6;9;360~365;-300000~-88461;0;0;0
3779;2556~2563;2563~2569;2525;2588~2594;0;0;0;0;6~7;5;5~6;6~7;485~560;-1953846~-1400000;0;0;0
3780;2594~2606;2594~2719;2538~2550;2625~2644;160~161;249;78~79;58~59;75~163;112~274;27~62;23~78;500~610;988461~2580769;0~1;0~1;2
3781;2519~2525;2525;2500~2506;2575~2581;15~16;18~19;68~71;49~51;7~10;4~5;6~7;9~10;355;0;0;0;0
3782;2625;2619~2631;2588~2594;2631;149~150;234~235;185~186;10;9~19;21~56;8~11;7~9;840~990;2100000~3769230;0~1;0~1;3
3783;2594~2600;2675~2681;2550;2631~2638;119;22~24;33~40;23~29;7~18;5~6;6~18;6~7;450~485;750000~1615384;0~1;0~1;1
3784;2556~2569;2619~2644;2550~2556;2569~2575;8~10;8~10;30~50;28~34;9~16;16~75;13~28;9~11;375~480;219230~2676923;0~1;0~1;3
3785;2581~2594;2588~2700;2550~2569;2631;13~14;14~16;69~80;49~51;7;6~9;6~9;7;570~645;-3107692~276923;0;0;0
3786;2544~2563;2544~2563;2513~2519;2588~2606;0;0;0;0;7~8;6;5~6;6~10;350~485;-1461538~38461;0;0;0
3787;2513~2519;2525;2469~2475;2519~2525;0;0;0;0;7;4;5~6;8;345;0;0;0;0
3788;2594~2600;2600~2688;2538~2544;2625~2631;161~163;249~252;81~87;61~64;8~63;6~99;15~89;6~32;510~575;-538461~5107692;0~1;0;2
3789;2581~2588;2563~2575;2525~2538;2619~2625;159~160;248~249;74~80;54~60;23~113;10~321;8~81;7~57;390~445;334615~2088461;0~1;0~1;2
3790;2519~2531;2525~2531;2481~2488;2538;0;0;0;0;8;4;5~6;8~9;345;0;0;0;0
3791;2519~2531;2525~2531;2494~2525;2588~2600;14~15;15~19;63~70;45~49;7~12;4~5;5~13;6~11;355~360;-100000~0;0;0;0
3792;2525~2531;2525~2531;2469~2481;2556~2563;0;0;0;0;6~7;4~5;7;7;360~365;-61538~73076;0;0;0
3793;2506;2500~2506;2444~2463;2506~2531;5;5;26~29;18~20;7~8;5;6;6~9;350~360;0;0;0;0
3794;2525;2525;2481;2525~2531;0;0;0;0;7;4~5;5~6;9~10;345;0;0;0;0
3795;2581~2594;2681;2550;2625~2631;119~121;25~26;49;35~36;15~79;6~15;6~10;6~11;405~415;-1884615~-376923;0~1;0;1
3796;2594~2619;2606~2631;2575~2594;2594~2631;0;0;0;0;8~388;4~340;6~365;6~180;845~1045;-4900000~965384;0~1;0~1;0
3797;2563;2563~2569;2531~2538;2575;0;0;0;0;8~9;4~5;5~6;8~9;605~625;-1492307~-903846;0;0;0
3798;2519;2519;2488~2494;2575~2588;13~14;14~15;59~60;43~44;7~9;5~6;5~6;10;355;0;0;0;0
3799;2513;2513~2519;2456;2550;0;0;0;0;6~7;5;5~6;5~6;355~360;-46153~0;0;0;0
3800;2531;2525~2531;2469~2475;2556~2563;0;0;0;0;6~7;4~5;5~6;5~8;360;-46153~0;0;0;0
3801;2581~2588;2575;2550;2600~2606;0;0;0;0;6~7;4~5;6;6~7;755~775;-2469230~-2380769;0;0;0
3802;2538;2538;2494~2500;2588~2594;0;0;0;0;8;4~5;6;9~10;355;-69230~0;0;0;0
3803;2556;2556;2525;2569;0;0;0;0;7;4~5;5~6;8~9;510~520;-2265384~-1953846;0;0;0
3804;2525~2531;2525~2531;2469~2481;2556~2563;0;0;0;0;6~7;5;6;6;360;3846~65384;0;0;0
3805;2519~2525;2519;2469~2475;2531~2556;0;0;0;0;7;4~5;5;5~8;345~360;0;0;0;0
3806;2550;2544~2550;2500~2506;2550~2563;0;0;0;0;6~7;4~5;5~6;5~6;380;-30769~0;0;0;0
3807;2506;2506~2513;2456~2463;2519~2531;5~6;6;29~32;20~21;7~8;5;6;9~11;350;0;0;0;0
3808;2519;2513~2519;2463;2525~2531;0;0;0;0;7~8;4~5;5~6;9~10;345~355;0~26923;0;0;0
3809;2506~2513;2506;2450~2456;2506~2513;3;3;14~16;10~12;7~8;4~5;5~6;8;345;0;0;0;0
3810;2525;2531;2469;2563;0;0;0;0;6~7;4~5;5~6;5~7;360;0;0;0;0
3811;2500~2506;2500~2506;2450~2456;2519~2531;6;6;33;21~22;7~8;5;6;5~6;360;0;0;0;0
3812;2563~2581;2569~2575;2531~2544;2575~2606;0;0;0;0;8;4~5;5~6;5~9;590~725;-3003846~-1834615;0;0;0
3813;2525;2525;2463~2469;2550~2556;0;0;0;0;6~7;5;5~6;6;360;-103846~0;0;0;0
3814;2563~2569;2563~2575;2525~2538;2569~2581;0;0;0;0;7;4~5;5~6;8~10;570~655;-3042307~-1642307;0;0;0
3815;2519;2525;2481;2525;0;0;0;0;6~7;4~5;5~6;8;345;0;0;0;0
3816;2519~2525;2519;2488~2500;2581~2588;14;15~16;61~65;43~45;7~8;5;7~14;5~10;355~360;-80769~165384;0;0;0
3817;2531~2538;2525~2538;2494~2531;2588~2606;18~123;22~36;65~79;47~57;9~32;5~8;6~19;6~15;355~360;0~111538;0;0~1;1
3818;2531~2538;2531~2538;2481~2488;2569~2581;0;0;0;0;8;4~5;5~6;11~12;355;0;0;0;0
3819;2613;2581~2619;2550~2563;2625~2631;119;24;191~202;13~19;62~159;11~40;11~271;9~56;560~650;869230~2700000;0~1;0~1;2
3820;2550~2563;2556~2563;2513~2519;2563~2581;0;0;0;0;6~7;4~5;7~8;5~6;420~500;-1946153~-1015384;0;0;0
3821;2600~2631;2606~2688;2575~2600;2625~2631;0;0;0;0;6~7;4~5;5~6;6;1025~1230;-4538461~842307;0;0;0
3822;2506;2513;2456;2538~2550;4~5;4~5;19~24;13~16;6~7;4~5;5~7;6;360;-34615~7692;0;0;0
3823;2619~2625;2588~2638;2581~2594;2631;149~150;236~238;180~187;10~11;6~42;5~13;6~20;6~7;785~1045;1188461~2088461;0~1;0~1;3
3824;2506~2519;2506~2519;2444~2463;2538~2544;0;0;0;0;8~9;5;5~6;5~6;355~360;-84615~3846;0;0;0
3825;2581~2594;2588~2700;2550~2569;2631;13~14;14~16;69~80;49~51;7;6~9;6~9;7;570~645;-3107692~276923;0;0;0
3826;2544~2550;2544;2500~2513;2550~2575;0;0;0;0;8;4~5;5~6;6~8;370~385;-80769~0;0;0;0
3827;2606~2619;2631~2663;2575~2594;2619~2631;0;0;0;0;7;4~5;6;6;1040~1165;-5503846~-4676923;0;0;0
3828;2506~2513;2500~2513;2444~2456;2519~2531;0;0;4~6;3~4;7~8;4~5;7~10;5~10;345~355;-107692~0;0;0;0
3829;2563~2569;2563~2569;2525;2575~2594;0;0;0;0;6~7;4~5;7;6~7;475~595;-2000000~-1684615;0;0;0
3830;2569;2563;2525~2531;2581;0;0;0;0;6~7;5;5~6;5~7;555~590;-2850000~-2015384;0;0;0
3831;2506~2513;2513;2450~2456;2538~2544;2~3;2~3;11~15;7~10;6~7;4~5;5~6;7~8;355~360;-69230~11538;0;0;0
3832;2506~2513;2506~2513;2444~2456;2519~2531;0;0;0;0;7~8;6;6~7;5~7;355~360;-180769~-15384;0;0;0
3833;2531;2531;2513~2519;2588~2594;17;20;73~74;53;7~8;5;5~6;9~10;355;0;0;0;0
3834;2544~2556;2544~2556;2494~2519;2556~2581;0;0;0;0;6~7;6;5~6;7~9;370~430;-2057692~0;0;0;0
3835;2525~2531;2525~2531;2475~2481;2569~2575;0;0;0;0;8~9;4~5;5~6;9~10;355;0;0;0;0
3836;2563~2569;2631~2644;2550~2556;2569~2575;8~9;8~10;32~50;29~31;19~140;88~280;9~40;9~36;385~455;546153~2569230;1;1;3
3837;2519;2525;2481~2488;2531;0;0;0;0;7;4;5;9~10;345;0;0;0;0
3838;2538;2538~2544;2494~2513;2588;0;0;0;0;7~9;6;5~6;9~10;350~355;-88461~0;0;0;0
3839;2506;2506;2450~2456;2506~2513;4~5;5;21~23;15~16;7~8;4~5;5~6;8~9;345;0;0;0;0
3840;2544;2538~2544;2500~2506;2550~2556;0;0;0;0;6~7;4~5;5~6;7~8;370~380;-300000~-261538;0;0;0
3841;2506~2519;2506~2513;2450~2463;2519~2531;0;0;0;0;9;4~5;5~6;6~8;345~355;-23076~0;0;0;0
3842;2556~2563;2556~2563;2513~2519;2588~2594;0;0;0;0;7~8;5;7;6~7;425~485;-1369230~-992307;0;0;0
3843;2519;2525;2481;2525~2531;0;0;0;0;6~7;5;5;9;345;0;0;0;0
3844;2531~2538;2531~2538;2494;2575~2581;0;0;0;0;8;4~5;5~6;10~11;355;0;0;0;0
3845;2575~2588;2581~2588;2544~2550;2600~2606;0;0;0;0;6~7;4~5;5~6;7~8;720~785;-2423076~-2134615;0;0;0
